频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,fake_scan
Сити Эдем ТВ Христианский [Not 24/7],https://cityeden.catcast.tv/content/34246/index.m3u8,CityEdenTV.ru@HD,,,,https://i.imgur.com/X9kACKi.png,General;Religious,1280x720,iptv-org-all.txt,208,200,成功,h264,1280x720,23.976023976023978,有音频,3.907,fake_frozen
Yuma AZ CH 72,https://livestream.telvue.com/yumaaz1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,YumaChannel72.us@SD,,,,https://i.imgur.com/QsFBCWv.png,Legislative,,iptv-org-all.txt,669,200,成功,h264,,,有音频,7.600,fake_frozen
[BD]三立台湾[geo-blocked],https://stream1.freetv.fun/945b62a11c90469ac374aa5fad47364339e509f9d53b0768e2dc5535207edea6.ctv,456529,三立臺灣台,台灣,國語,https://epg.pw/media/images/channel/2023/07/21/large/20230721172357360661_85.png,綜合,1920x1080,epg-pw.txt,44,403,成功,h264,1920x1080,60.0,无音频,1.230,invalid
WWXY-DT3 (Maranatha Radio Ministries) (720p) [Not 24/7],https://vip.livecastnet.com:3930/live/maranatharadiolive.m3u8,WWXYDT3.pr@SD,,,,https://i.imgur.com/lAhIGsI.png,Religious,1920x1080,iptv-org-all.txt,279,200,成功,h264,1920x1080,30.0,有音频,1.097,invalid
НТМ (Народное телевидение Мордовии) (720p) [Not 24/7],https://live-ntm13.cdnvideo.ru/ntm13/smil:ntm13.smil/playlist.m3u8,NTM.ru@SD,,,,https://i.imgur.com/AH50pGT.png,General,426x240,iptv-org-all.txt,2379,200,成功,h264,426x240,25.0,有音频,4.644,fake_frozen
Zoey 101,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63c69e6c4207be0007f73c22/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc86d9b8-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=62a0073c-8266-46b3-ae54-a16e6c532097,,,,,,Undefined,426x240,iptv-org-all.txt,83,200,成功,h264,426x240,30.0,有音频,4.053,invalid
Сити Эдем КиноДетектив [Not 24/7],https://cityeden.catcast.tv/content/41327/index.m3u8,CityEdenKinoDetektiv.ru@HD,,,,https://i.imgur.com/9rKHwBV.png,Movies,640x360,iptv-org-all.txt,185,200,成功,h264,640x360,24.0,有音频,3.474,fake_frozen
Муз союз (576p),https://hls-tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/playlist.m3u8,MuzSoyuz.ru@SD,,,,https://i.postimg.cc/bwmX81cZ/muzsoyuz.png,Music;Religious,1920x1080,iptv-org-all.txt,617,200,成功,h264,1920x1080,25.0,有音频,1.927,invalid
[HD]channel 11,https://stream1.freetv.fun/fca0bd28ae8000f3bef263858ee50350cdcee11c4819c3ced4e0b2869ec9c770.m3u8,,CHANNEL [V],台灣,英文,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,音樂,1280x720,epg-pw.txt,46,403,成功,h264,1280x720,25.0,有音频,0.868,invalid
Страна FM (720p) [Not 24/7],http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/playlist.m3u8,StranaFM.ru@SD,,,,https://i.imgur.com/WsPlKJJ.png,Music,1280x720,iptv-org-all.txt,609,200,成功,h264,1280x720,30.0,有音频,2.314,fake_frozen
ZFM Zoetermeer (720p),https://zfmzoetermeer.nl/live/master.m3u8,ZFMZoetermeerTV.nl@SD,,,,https://i.imgur.com/vrjACvy.png,Music,1280x720,iptv-org-all.txt,735,200,成功,h264,1280x720,50.0,有音频,3.363,invalid
农安新闻综合 [Geo-blocked],https://stream2.jlntv.cn/naxw/sd/live.m3u8,,,,,,Undefined,720x576,iptv-org-all.txt,318,200,成功,h264,720x576,25.0,有音频,3.369,fake_frozen
Сити Эдем ТелеНовелла [Not 24/7],https://cityeden.catcast.tv/content/46209/index.m3u8,CityEdenTeleNovella.ru@HD,,,,https://i.imgur.com/mT5liTh.png,Series,,iptv-org-all.txt,191,200,成功,h264,,25.0,有音频,3.942,fake_frozen
Zoy TV Turcas (720p),https://mio.zoymilton.com/ZoyTurcas/index.m3u8,ZoyTVTurcas.bo@SD,,,,https://i.imgur.com/0YHztGq.png,Entertainment,1920x1080,iptv-org-all.txt,633,200,成功,h264,1920x1080,29.97002997002997,有音频,3.830,fake_frozen
[VGA]light channel,https://stream1.freetv.fun/5d64a95916ea7d10d9e0131f315c3a63290b4002735e5e0d8eeff83e3e56e996.m3u8,,CHANNEL [V],台灣,英文,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,音樂,852x480,epg-pw.txt,14,403,成功,h264,852x480,25.0,有音频,2.621,fake_frozen
Zoey 101,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63c69e6c4207be0007f73c22/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84b00014-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=392a5639-b4b6-405b-9ff9-cdc9a573bf62,,,,,,Undefined,426x240,iptv-org-all.txt,72,200,成功,h264,426x240,30.0,有音频,3.922,fake_frozen
Нижний Новгород 24 (720p) [Not 24/7],https://live-vestinn.cdnvideo.ru/vestinn/nn24-khl/playlist.m3u8,NizhniyNovgorod24.ru@SD,,,,https://i.imgur.com/ZWgPVIC.png,General,1280x720,iptv-org-all.txt,964,200,成功,h264,1280x720,25.0,有音频,3.158,fake_frozen
Сити Эдем КиноДок [Not 24/7],https://cityeden.catcast.tv/content/38354/index.m3u8,CityEdenKinoDok.ru@HD,,,,https://i.imgur.com/itRbMX3.png,Documentary;Series,1280x720,iptv-org-all.txt,201,200,成功,h264,1280x720,25.0,有音频,3.769,fake_frozen
Орбіта ТВ (360p) [Not 24/7],http://ftp.orbita.dn.ua/hls/orbita.m3u8,OrbitaTV.ua@SD,,,,https://i.ibb.co/Bj4T9wB/logo-Orbita-fin14.png,General,854x480,iptv-org-all.txt,2507,200,成功,h264,854x480,25.0,有音频,3.114,invalid
WWOR-DT1 (576i) [Geo-blocked],http://restream-live.realiptv.to:8080/live/19742329/27604387/2476.m3u8,WWORDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/MyNetworkTV_2D_Logo.svg/512px-MyNetworkTV_2D_Logo.svg.png,Undefined,960x540,iptv-org-all.txt,1308,200,成功,h264,960x540,29.97002997002997,有音频,2.894,fake_frozen
Зоо ТВ,http://31.148.48.15/Zoo_TV/index.m3u8,ZooTV.ru@SD,,,,https://i.imgur.com/p7WzqGS.png,Undefined,720x576,iptv-org-all.txt,203,200,成功,h264,720x576,25.0,有音频,9.199,invalid
Тернопіль 1 (720p),https://ott.columbus.te.ua/ternopil1/index.m3u8,Ternopil1.ua@SD,,,,https://i.imgur.com/f5EtIzV.png,News,1280x720,iptv-org-all.txt,2537,200,成功,h264,1280x720,50.0,有音频,3.536,invalid
[VGA]cfm tv channel 98 (360p),https://stream1.freetv.fun/183ae690f700840b10150698fe392a22dd825db02a516d833a2dee978883bfbb.m3u8,,CHANNEL [V],台灣,英文,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,音樂,480x360,epg-pw.txt,11,403,成功,h264,480x360,25.0,有音频,1.544,invalid
Z (Запорожье) (1080p),https://stream.ztv.zp.ua/hls/live.m3u8,Z.ua@SD,,,,https://i.imgur.com/E5aV5aa.png,Undefined,1920x1080,iptv-org-all.txt,867,200,成功,h264,1920x1080,25.0,有音频,3.823,invalid
ZoyTV Plus (720p),https://mio.zoymilton.com/ZoyPlus/index.m3u8,ZoyTVPlus.bo@HD,,,,https://i.imgur.com/JPNPH3x.png,Entertainment,1920x1080,iptv-org-all.txt,606,200,成功,h264,1920x1080,30.0,有音频,4.749,fake_frozen
[HD]中天娛樂[geo-blocked],https://stream1.freetv.fun/4b33f82cc14d5cb886a46dd99cef3eac6ef7619baa4e80ed3a097e5bf92131d4.m3u8,,中天娛樂HD,台灣,國語,https://epg.pw/media/images/channel/2016/01/14/large/20160114210645647968_28.jpg,綜藝,1280x720,epg-pw.txt,13,403,成功,h264,1280x720,25.0,有音频,1.535,invalid
[HD]ช่อง lifetime,https://stream1.freetv.fun/de99a34f3cdceebc1874bba4e018ddc9f84f4822b58a1385db12216ff0559f87.m3u8,,Lifetime(TW),台灣,國語,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,綜藝,1280x720,epg-pw.txt,127,403,成功,h264,1280x720,25.0,有音频,1.483,invalid
[HD]cctv4美洲,https://stream1.freetv.fun/42076cf31ff4aa94aac8fe8c9c0637340d1774f8c14ad89a4c2020335dff968c.ctv,457244,ELTA體育2(備用),台灣,國語,https://epg.pw/media/images/channel/2025/01/25/large/20250125055335647139_92.png,運動,1280x720,epg-pw.txt,14,403,成功,h264,1280x720,25.0,有音频,5.796,fake_frozen
[BD]love nature *s[geo-blocked],https://stream1.freetv.fun/d54c27f0cf1fa05ff7be71c895c4a4a09bb234369277d27e049a293eb83ccdcc.m3u8,,Love Nature,台灣,國語,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,知識,3840x2160,epg-pw.txt,123,403,成功,hevc,3840x2160,50.0,有音频,3.495,invalid
[BD]大愛 *4g,https://stream1.freetv.fun/441ce15ca3a9a8b3762b3f0c5fedc12c78153b2fcbfef1a7c84519d3fca6e5f3.ctv,,大愛,台灣,國語,https://epg.pw/media/img/logo/2013/10/30/893ad6bbc78b8f994774751143496a31.jpg,其它,1920x1080,epg-pw.txt,123,403,成功,h264,1920x1080,30.0,有音频,3.055,invalid
Xplore (714p) [Geo-blocked],http://web.onair-radio.eu:1935/explorecy/explorecy/playlist.m3u8,Xplore.gr@SD,,,,https://i.imgur.com/8oy62fX.png,Undefined,1280x694,iptv-org-all.txt,1034,200,成功,h264,1280x694,25.0,有音频,2.176,fake_frozen
Zhejiang TV International,https://ali-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8,ZhejiangInternationalChannel.cn@SD,,,,https://i.imgur.com/XOL1Hph.png,Undefined,1920x1080,iptv-org-all.txt,191,200,成功,h264,1920x1080,25.0,有音频,3.197,invalid
Кинеко,http://194.143.148.28:8080/KINEKO/index.m3u8,Kineko.ru@SD,,,,https://i.imgur.com/Otfvlmf.png,Movies,720x576,iptv-org-all.txt,202,200,成功,h264,720x576,25.0,有音频,2.298,fake_frozen
Еврокино,http://31.148.48.15/Evrokino/index.m3u8,Evrokino.ru@SD,,,,https://i.imgur.com/8LPtPf6.png,Movies,720x576,iptv-org-all.txt,208,200,成功,h264,720x576,50.0,有音频,6.903,invalid
WXWZ-LD1 (MásTV Canal 23) (720p),https://5bf8041cb3fed.streamlock.net/mastvpr/mastvpr/playlist.m3u8,WXWZLD1.pr@SD,,,,https://i.imgur.com/rjmGc9p.png,Undefined,1280x720,iptv-org-all.txt,384,200,成功,h264,1280x720,50.0,有音频,1.534,invalid
[HD]ช่อง hgtv,https://stream1.freetv.fun/a857a9066d450f3c32451de2a3494e9c2b60fdf56de85dbcfc3b4e8a0590f7cd.m3u8,,HGTV(TW),台灣,英文,https://epg.pw/media/images/channel/2017/08/20/large/20170820230629325523_98.png,知識,1280x720,epg-pw.txt,141,403,成功,h264,1280x720,25.0,有音频,1.615,invalid
[SD]tennis channel,https://stream1.freetv.fun/c8416ffba3a96a7351807ead20b07aee0f877810370cc06b30078c08c9847123.m3u8,,CHANNEL [V],台灣,英文,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,音樂,1920x1080,epg-pw.txt,13,403,成功,h264,1920x1080,25.0,有音频,5.682,fake_frozen
[BD]lifetime *4g,https://stream1.freetv.fun/349c21910cf76a3126611587a2b328b147314da3a58cb2172dad6def67a47488.ctv,,Lifetime(TW),台灣,國語,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,綜藝,1920x1080,epg-pw.txt,137,403,成功,h264,1920x1080,30.0,有音频,3.141,invalid
[HD]中天娱乐[geo-blocked],https://stream1.freetv.fun/c68677112701493a08636bd7bb348642d26a202643d19bdfd87f6129cf3af976.m3u8,,中天娛樂HD,台灣,國語,https://epg.pw/media/images/channel/2016/01/14/large/20160114210645647968_28.jpg,綜藝,1280x720,epg-pw.txt,18,403,成功,h264,1280x720,25.0,有音频,1.543,invalid
[HD]tvbs新闻,https://stream1.freetv.fun/5bad1e2d485e59cb1ef7353889b99add71e736816a9b993d98ba670303c51367.m3u8,370174,TVBS新聞HD,台灣,國語,https://epg.pw/media/images/channel/2025/01/28/large/20250128055934838968_50.png,新聞,1280x720,epg-pw.txt,37,403,成功,h264,1280x720,30.0,有音频,0.925,fake_frozen
Zabb Channel (720p),https://vdo.plathong.net/flash7057/flash7057/playlist.m3u8,ZabbChannel.th@SD,,,,https://i.imgur.com/4TMtUjW.png,Undefined,1280x720,iptv-org-all.txt,702,200,成功,h264,1280x720,29.97002997002997,有音频,4.341,invalid
[HD]xplore channel,https://stream1.freetv.fun/d79f65418a5872af77395ca2c844336a9e43da202a39e86396f14a863b483613.m3u8,,CHANNEL [V],台灣,英文,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,音樂,1280x720,epg-pw.txt,16,403,成功,h264,1280x720,30.0,有音频,1.369,invalid
Губерния (Самара) (576p),http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8,GuberniaSamara.ru@SD,,,,https://i.imgur.com/IlL57Rm.png,General,1024x576,iptv-org-all.txt,1890,200,成功,h264,1024x576,25.0,有音频,2.147,invalid
ZO!34 (720p),https://video.uitzending.tv:19360/zo34/zo34.m3u8,ZO34.nl@SD,,,,https://i.imgur.com/yiihDg6.png,Undefined,1280x720,iptv-org-all.txt,1724,200,成功,h264,1280x720,25.0,有音频,2.587,fake_frozen
Zhejiang Satellite TV,https://play-qukan.cztv.com/live/1758879019692345.m3u8,ZhejiangSatelliteTV.cn@SD,,,,https://i.postimg.cc/mrtBcmTx/zhejiangsatellitetv.png,Undefined,3840x2160,iptv-org-all.txt,1025,200,成功,hevc,3840x2160,50.0,有音频,1.495,invalid
Сити Эдем КиноКлассика [Not 24/7],https://cityeden.catcast.tv/content/34185/index.m3u8,CityEdenKinoKlassika.ru@HD,,,,https://i.imgur.com/0qGCS1S.png,Movies,1200x720,iptv-org-all.txt,196,200,成功,h264,1200x720,23.976023976023978,有音频,7.220,fake_frozen
[BD]love nature *4g,https://stream1.freetv.fun/b8fc5c344ec619f5f17cc8201e196da86e4350cb2cf88d46442cf8d3c611cfa3.ctv,,Love Nature,台灣,國語,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,知識,1920x1080,epg-pw.txt,14,403,成功,h264,1920x1080,30.0,有音频,3.006,invalid
[SD]taiwan plus,https://stream1.freetv.fun/bba4975d014ac372935015f9de9a053bb27a89060c6787a6caca49591a8a7b2e.m3u8,,Taiwan Plus,台灣,英文,https://epg.pw/media/images/channel/2022/11/26/large/20221126155629392519_70.jpg,新聞,960x540,epg-pw.txt,13,403,成功,h264,960x540,30.0,有音频,1.048,invalid
Сити Эдем КиноКомедия [Not 24/7],https://cityeden.catcast.tv/content/41331/index.m3u8,CityEdenKinoKomediya.ru@HD,,,,https://i.imgur.com/Aga2XVA.png,Movies,640x360,iptv-org-all.txt,192,200,成功,h264,640x360,24.0,有音频,3.661,fake_frozen
Вместе РФ,https://qcpdqumitwf.a.trbcdn.net/livemastersrt/pr4mw_lvie-vmesterf-srt.smil/playlist.m3u8,VmesteRF.ru@SD,,,,https://i.imgur.com/KI1qZNc.png,Undefined,1920x1080,iptv-org-all.txt,3830,200,成功,h264,1920x1080,25.0,有音频,3.689,fake_frozen
Yahoo! Finance (1080p),https://d1ewctnvcwvvvu.cloudfront.net/playlist.m3u8,YahooFinance.us@SD,,,,https://i.imgur.com/43oHsHL.png,Business,1920x1080,iptv-org-all.txt,353,200,成功,h264,1920x1080,29.97002997002997,有音频,3.705,fake_frozen
[BD]3说电影[geo-blocked],https://stream1.freetv.fun/c5a2f22ff0bb436d059bd549c693d5d96b0194cacca05be90b0815202ab6b291.ctv,,115新天地民俗臺,台灣,國語,https://epg.pw/media/images/channel/2022/02/10/large/20220210222702096387_48.png,其它,1920x1080,epg-pw.txt,17,403,成功,h264,1920x1080,25.0,有音频,2.342,invalid
萬州科教頻道 (576p),http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8,,,,,,Undefined,720x576,iptv-org-all.txt,488,200,成功,h264,720x576,25.0,有音频,1.374,invalid
Мульт и музыка,http://stv.mediacdn.ru/live/cdn/multimuzika/playlist.m3u8,Multimuzyka.ru@SD,,,,https://i.imgur.com/SYt6BZP.png,Kids,300x240,iptv-org-all.txt,332,200,成功,h264,300x240,25.0,有音频,6.144,fake_frozen
唯心電視 (480p),https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8,WXTV.tw@SD,,,,https://i.imgur.com/s8tiTeb.png,Religious,854x480,iptv-org-all.txt,4657,200,成功,h264,854x480,29.97002997002997,有音频,6.799,fake_frozen
[VGA]中天新聞台2,https://stream1.freetv.fun/4c8e6b3157fb284596bc1c4e59bc9d2536a4570785dd96194a44a8d175a156bb.m3u8,,中天新聞2臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/20/large/20230720202416866497_70.png,新聞,854x480,epg-pw.txt,18,403,成功,h264,854x480,30.0,有音频,4.638,invalid
Wuan+ (720p),https://7.innovatestream.pe:19360/ecuadortest/ecuadortest.m3u8,WuanPlus.ec@SD,,,,https://i.imgur.com/pJNx1za.png,General,1280x720,iptv-org-all.txt,684,200,成功,h264,1280x720,30.0,有音频,1.933,invalid
上虞經濟文化 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,296,200,成功,h264,1920x1080,25.0,有音频,3.833,fake_frozen
Βουλή Τηλεόραση 2 (540p) [Not 24/7],https://streamer-cache.grnet.gr/parliament/hls/webtv2.m3u8,HellenicParliamentTV2.gr@SD,,,,https://i.imgur.com/o2cvqv3.png,Legislative,960x540,iptv-org-all.txt,1613,200,成功,h264,960x540,25.0,有音频,14.035,invalid
江宁新闻,https://migu.188766.xyz/?migutoken=77969fb082a75b798578427f3570edd2&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy,,江宁新闻,,,江宁新闻.png,☘️江苏频道,1920x1080,Guovin.txt,55,403,成功,h264,1920x1080,28.0,有音频,1.275,invalid
海南新闻,https://migu.188766.xyz/?migutoken=c695504b788326775b16d1b3e4eb4252&id=hn_xwpd&type=sz,,海南新闻,,,海南新闻.png,☘️海南频道,1920x1080,Guovin.txt,151,403,成功,h264,1920x1080,28.0,有音频,1.269,invalid
海南新闻,https://migu.188766.xyz/?migutoken=30c501f058d01d6c83afc5cbd547a013&id=hn_xwpd&type=sz,,海南新闻,,,海南新闻.png,☘️海南频道,1920x1080,Guovin.txt,56,403,成功,h264,1920x1080,28.0,有音频,0.684,invalid
优漫卡通,https://www.freetv.top/migu/626064703.m3u8?migutoken=deac6c5275081b54ad412a195e499b7c0cb8f04446b6c80aaa9d3eb1063d620261c68202d59aea05060007b58a62d5d208f16379d861d6f1627c10c9dd894f0bf7e3ca97b04696255e193e871c,,优漫卡通,,,优漫卡通.png,☘️江苏频道,1920x1080,Guovin.txt,2490,200,成功,h264,1920x1080,30.0,有音频,1.760,invalid
厦门卫视,https://stream1.freetv.fun/cc2a1fdd054d0069e308a8c5358596fe1ba08562b102d8223a3b02e620082f96.m3u8,,厦门卫视,,,厦门卫视.png,☘️福建频道,1280x720,Guovin.txt,9,403,成功,h264,1280x720,25.0,有音频,1.767,invalid
南京十八,https://www.freetv.top/migu/838151753.m3u8?migutoken=8d26f1ff3a7322649e82c96f1a66d55d677c626a8ee62463a8c2625094b8270bd4345b1d0806f71840b81eac2b68f3a2aeabe6407feb4ee2f36580799b57c48c1418a87aee8ca513ec1544ca7a,,南京十八,,,南京十八.png,☘️江苏频道,1920x1080,Guovin.txt,1561,200,成功,h264,1920x1080,30.0,有音频,1.827,invalid
康巴卫视,https://stream1.freetv.fun/b3baba1d904b40b2d929ec8cbdfa40800abc7cb6d1c18efed0d6d91d97bce5b3.ctv,,康巴卫视,,,康巴卫视.png,☘️四川频道,1280x720,Guovin.txt,10,403,成功,h264,1280x720,25.0,有音频,1.856,invalid
上海第一财经,https://migu.188766.xyz/?migutoken=513bfd7c3b6828175af7ab5ef02a90dc&id=%E4%B8%8A%E6%B5%B7%E7%AC%AC%E4%B8%80%E8%B4%A2%E7%BB%8F&type=yy,,上海第一财经,,,上海第一财经.png,☘️上海频道,1920x1080,Guovin.txt,184,403,成功,h264,1920x1080,28.0,有音频,0.633,invalid
湖南娱乐,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnyl,,湖南娱乐,,,湖南娱乐.png,☘️湖南频道,640x360,Guovin.txt,687,200,成功,h264,640x360,25.0,有音频,2.411,fake_frozen
海南新闻,https://migu.188766.xyz/?migutoken=acb8228b02b6357f4eaa407b3c916613&id=hn_xwpd&type=sz,,海南新闻,,,海南新闻.png,☘️海南频道,1920x1080,Guovin.txt,160,403,成功,h264,1920x1080,28.0,有音频,0.634,invalid
海南自贸,https://migu.188766.xyz/?migutoken=d1ba989eb5e0af084e7e49f3f9c9aa89&id=hn_jjpd&type=sz,,海南自贸,,,海南自贸.png,☘️海南频道,1920x1080,Guovin.txt,53,403,成功,h264,1920x1080,28.0,有音频,0.721,invalid
江苏教育,https://migu.188766.xyz/?migutoken=81ed29aac10ed30ea808adbe9ef15937&id=%E6%B1%9F%E8%8B%8F%E6%95%99%E8%82%B2&type=yy,,江苏教育,,,江苏教育.png,☘️江苏频道,1920x1080,Guovin.txt,53,403,成功,h264,1920x1080,28.0,有音频,0.660,invalid
河南都市,https://migu.188766.xyz/?migutoken=5ab0a2d34ef3366f289ccd133957afd4&id=%E9%83%BD%E5%B8%82%E9%A2%91%E9%81%93&type=yy,,河南都市,,,河南都市.png,☘️河南频道,1920x1080,Guovin.txt,65,403,成功,h264,1920x1080,28.0,有音频,0.673,invalid
海南新闻,https://migu.188766.xyz/?migutoken=094376005197f9af95549e0dbb8a284e&id=hn_xwpd&type=sz,,海南新闻,,,海南新闻.png,☘️海南频道,1920x1080,Guovin.txt,161,403,成功,h264,1920x1080,28.0,有音频,0.688,invalid
海南新闻,https://migu.188766.xyz/?migutoken=5a5eb0049c67767b74da940af5285139&id=hn_xwpd&type=sz,,海南新闻,,,海南新闻.png,☘️海南频道,1920x1080,Guovin.txt,160,403,成功,h264,1920x1080,28.0,有音频,0.662,invalid
江苏体育,https://migu.188766.xyz/?migutoken=90d4e3f3f8a5288cc5aac4a92021e341&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy,,江苏体育,,,江苏体育.png,☘️江苏频道,1920x1080,Guovin.txt,52,403,成功,h264,1920x1080,28.0,有音频,0.826,invalid
徐州新聞綜合,http://z.b.bkpcp.top/m.php?id=xzxwzh,,徐州新聞綜合,,,徐州新聞綜合.png,☘️江苏频道,854x480,Guovin.txt,10,429,成功,h264,854x480,25.0,有音频,4.197,fake_frozen
康巴卫视,https://stream1.freetv.fun/0de2ac9a0e7c3146b44c21f35ce10496eff2b9f67f7b9a106ba8493bf2d9cbee.ctv,,康巴卫视,,,康巴卫视.png,☘️四川频道,1280x720,Guovin.txt,9,403,成功,h264,1280x720,25.0,有音频,1.209,invalid
连云港新闻综合,https://migu.188766.xyz/?migutoken=cb989835b788f5c9374e8905dd6e4363&id=%E8%BF%9E%E4%BA%91%E6%B8%AF%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,,连云港新闻综合,,,连云港新闻综合.png,☘️江苏频道,1920x1080,Guovin.txt,176,403,成功,h264,1920x1080,28.0,有音频,0.669,invalid
