频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,检测次数,动态级别,平均抓帧时间,抓帧失败次数,出现最多次数phash的次数,出现最多次数的phash值
CNBC-e,https://hnpsechtsc.turknet.ercdn.net/xpnvudnlsv/cnbc-e/cnbc-e.m3u8,CNBCe.tr@SD,,,,https://www.digiturkburada.com.tr/kanal3/kanal-buyuk/cnbc-e-buyuk.png?rkt=DfS6Tgv6Hjr93k3,Business;Series,640x360,iptv-org-all.txt,1933,200,成功,h264,640x360,25.0,有音频,12.175,11,198,13.298037468333368,0,3,
DTV Den Bosch (1080p),https://rrr.sz.xlcdn.com/?account=dtvmaasland&file=dtv2&output=playlist.m3u8&protocol=https&service=wowza&type=live,DTVDenBosch.nl@SD,,,,https://i.imgur.com/aFBNbsy.png,General,1920x1080,iptv-org-all.txt,3034,200,成功,h264,1920x1080,30.0,无音频,3.211,11,198,6.413406683333278,3,33,
Cricket Gold (1080p),https://d382r3rgbxdixq.cloudfront.net/scheduler/scheduleMaster/418.m3u8,,,,,,Undefined,768x432,iptv-org-all.txt,212,200,成功,h264,768x432,29.97002997002997,有音频,2.177,11,62,1.7590547156666314,0,3,c13233ccceb33cc9
CityNews Vancouver (720p),https://citynewsregional.akamaized.net/hls/live/1024054/Regional_Live_9/master.m3u8,CityNewsVancouver.ca@SD,,,,https://m.media-amazon.com/images/I/51Icdznow+L.png,News,640x360,iptv-org-all.txt,306,200,成功,h264,640x360,29.97002997002997,有音频,2.237,11,174,2.227524021000022,0,2,89dadbaca452d2d2
DD Tamil (1080p),https://d2lk5u59tns74c.cloudfront.net/out/v1/abf46b14847e45499f4a47f3a9afe93d/index.m3u8,DDTamil.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_TAMIL/images/LOGO_HD/image.png,General,1920x1080,iptv-org-all.txt,286,200,成功,h264,1920x1080,25.0,有音频,9.96,11,198,7.37583952199994,0,1,b923c62e8b1bd874
DBM TV (1080p),https://dbmtv.vedge.infomaniak.com/livecast/dbmtv/playlist.m3u8,DBMTV.fr@SD,,,,https://i.imgur.com/ab6p2SW.png,Music,1920x1080,iptv-org-all.txt,3686,200,成功,h264,1920x1080,25.0,有音频,5.577,11,198,6.398646706333352,0,1,f4d5418836d14bbe
EBS Cinema (720p),https://rpn.bozztv.com/ebstv/ebscinema/index.m3u8,EBSCinema.us@SD,,,,https://i.imgur.com/fewPTFE.png,Movies,1280x720,iptv-org-all.txt,45,200,成功,h264,1280x720,30.0,有音频,1.162,11,20,1.4540453213333724,0,3,f4f7020a3bc81f1d
DLTV 15 (1080p),https://cdn-live.dltv.ac.th/dltv15.m3u8,DLTV15.th@SD,,,,https://i.imgur.com/onJi2b6.png,Education,1920x1080,iptv-org-all.txt,265,200,成功,h264,1920x1080,25.0,有音频,12.24,11,181,12.719987429666693,0,2,c0c03f353f2a2bd5
Dali TV (大立電視台) (720p),http://www.dalitv.com.tw:4568/live/dali/index.m3u8,DaliTV.tw@SD,,,,https://i.imgur.com/pFIMLsA.png,General,1280x720,iptv-org-all.txt,2026,200,成功,h264,1280x720,30.0,有音频,4.382,11,153,,3,6,
Classic Movies Channel,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/561c5b0dada51f8004c4d855/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27e003-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7911819c-67eb-4f58-944f-5c6c6d4d937d,ClassicMoviesChannel.us@SD,,,,https://i.imgur.com/pQJxov2.png,Movies,426x240,iptv-org-all.txt,989,200,成功,h264,426x240,30.0,有音频,2.62,11,135,1.773422083000014,0,3,cc8e30303bd333f3
DAN TV (1080p) [Not 24/7],https://cnn.hostlagarto.com/telesiglo/tracks-v1a1/mono.m3u8,DANTV.do@SD,,,,https://i.imgur.com/vWKtPDJ.png,General,1920x1080,iptv-org-all.txt,1515,200,成功,h264,1920x1080,29.97002997002997,有音频,1.153,11,171,1.6887366803333634,0,2,aab5554a76ca7249
Channel Y (720p) [Not 24/7],http://cdn19.live247stream.com/channely/tv/playlist.m3u8,ChannelY.ca@SD,,,,https://i.imgur.com/OqSl2Qf.png,News,960x540,iptv-org-all.txt,333,200,成功,h264,960x540,29.97002997002997,有音频,1.614,11,68,1.8664197166666554,0,3,8b7b3c8e639c1863
Drake & Josh,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65a67c494a10d800085cab06/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83cc77-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=473366bf-5387-4c31-a695-826199ad3433,,,,,,Undefined,640x360,iptv-org-all.txt,985,200,成功,h264,640x360,30.0,有音频,2.25,11,131,2.143228843999964,0,3,9263713d6c8f6790
Dr. Gene Scott (1080p),https://wescottcc.piksel.tech/hls/live/2041478/adp/playlist.m3u8,DrGeneScott.us@SD,,,,https://i.imgur.com/Db3EI19.png,Religious,256x144,iptv-org-all.txt,1417,200,成功,h264,256x144,30.0,有音频,3.642,11,187,3.1629585970000185,0,27,
Cielo TV (1080p),https://streaming.servervideo.net:1936/cielotv/cielotv/playlist.m3u8,CieloTV.do@SD,,,,https://i.imgur.com/2PNw6BA.png,Religious,1920x1080,iptv-org-all.txt,946,200,成功,h264,1920x1080,60.0,有音频,1.612,11,177,3.1147021803333246,0,3,94697a49974bb495
Christmas 365,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62fb6d4308f5ec0007453c09/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c799156-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=94bacb18-2918-4d85-875c-f5554357f3d7,,,,,,Undefined,426x240,iptv-org-all.txt,128,200,成功,h264,426x240,30.0,有音频,2.679,11,109,1.8156235500000169,0,3,c09dc69a0f263ced
City 41 (576p),http://163.61.227.29:8000/play/a02r/index.m3u8,City41.pk@SD,,,,,News,720x576,iptv-org-all.txt,563,200,成功,h264,720x576,50.0,有音频,2.658,10,193,3.2962827636666816,0,2,85d42b1e6aa5562f
Charlotte aux Fraises,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60dc6937b450ad0007377e48/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e0614c7-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=647718a5-2915-4d3e-af3e-84f437cb7b7e,,,,,,Undefined,426x240,iptv-org-all.txt,991,200,成功,h264,426x240,30.0,有音频,2.745,11,162,2.729192633333355,0,2,9431978f69c49e3c
CJ OnStyle (540p),https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8,CJOnStyle.kr@SD,,,,https://i.imgur.com/JiSfEBv.png,Shop,960x540,iptv-org-all.txt,1853,200,成功,h264,960x540,,有音频,4.822,11,198,3.762855867999974,0,1,e42617791b640bdb
Escape to the Country (1080p),https://amg00145-amg00145c11-samsung-au-6579.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1025,200,成功,h264,1920x1080,29.97002997002997,有音频,2.647,11,103,2.677972548999984,0,3,8973c134ef658c96
Classique TV (360p),https://stmv1.srvif.com/classique/classique/playlist.m3u8,ClassiqueTV.br@SD,,,,https://i.imgur.com/rHxcraT.png,Movies,640x360,iptv-org-all.txt,1492,200,成功,h264,640x360,24.0,有音频,1.357,11,33,1.297682870000017,0,3,953e633d8562da38
DM TV Malang,https://e.siar.us/live/dmtv.m3u8,DMTVMalang.id@SD,,,,https://i.imgur.com/3iC41QX.png,General,1280x720,iptv-org-all.txt,194,200,成功,h264,1280x720,50.0,有音频,3.118,11,198,4.736832542333332,0,1,d92e64591916e6ab
Đồng Nai 1 (360p) [Not 24/7],http://118.107.85.4:1935/live/smil:DNTV1.smil/playlist.m3u8,DongNaiTV1.vn@SD,,,,https://i.imgur.com/oQyioVa.png,General;News,854x480,iptv-org-all.txt,631,200,成功,h264,854x480,25.0,有音频,4.121,11,198,8.34462232475002,1,15,
CJ OnStyle Plus (540p),https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8,CJOnStylePlus.kr@SD,,,,https://i.imgur.com/OYmOL20.png,Shop,720x400,iptv-org-all.txt,1751,200,成功,h264,720x400,,有音频,4.116,11,185,3.9735018806666553,0,2,8025735f1f5a8d5a
DD Girnar (504p),https://d2lk5u59tns74c.cloudfront.net/out/v1/558fdb9aebb54bb5bbbf0ced03686148/index.m3u8,DDGirnar.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_GIRNAR/images/LOGO_HD/image.png,General,896x504,iptv-org-all.txt,1312,200,成功,h264,896x504,25.0,有音频,4.0,11,159,3.637952949999999,0,3,d25ba9a5d2929596
Dhoom Music (720p),https://cdn-1.pishow.tv/live/1456/master.m3u8,DhoomMusic.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DHOOM_MUSIC/images/LOGO_HD/image.png,Music,424x240,iptv-org-all.txt,225,200,成功,h264,424x240,25.0,有音频,10.738,11,198,11.534617456333345,0,1,98e82f376790d2ca
Dubai TV (1080p),https://dmieigthvllta.cdn.mgmlcdn.com/dubaitvht/smil:dubaitv.stream.smil/chunklist.m3u8,DubaiTV.ae@SD,,,,https://i.imgur.com/UMmbyHv.png,General,1920x1080,iptv-org-all.txt,1067,200,成功,h264,1920x1080,25.0,有音频,2.258,11,159,2.2836639766666926,0,2,8bcd3e4a43c5552b
Costa Mesa's Municipal Access Channel CMTV 3 (720p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/costamesa/G0075_002/playlist.m3u8,CMTV.us@SD,,,,https://i.imgur.com/73LKwAK.png,General,1280x720,iptv-org-all.txt,375,200,成功,h264,1280x720,25.0,有音频,0.999,11,82,1.1113223963333212,0,4,952f3cd06ad0671e
Confess by Nosey,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/634ee8f95aa9870007248333/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c282e21-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=208899ab-374b-4527-88b2-3b59abb6d4d4,,,,,,Undefined,426x240,iptv-org-all.txt,568,200,成功,h264,426x240,30.0,有音频,2.573,11,112,2.0077164803333667,0,3,81d14a18b79de7a9
DD Arun Prabha (360p),https://d2lk5u59tns74c.cloudfront.net/out/v1/308556d9fd1246adb479ef012a39bbfe/index.m3u8,DDArunPrabha.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_ARUNPRABHA/images/LOGO_HD/image.png,General,896x504,iptv-org-all.txt,1474,200,成功,h264,896x504,25.0,有音频,4.011,11,184,3.7663929110000254,0,2,9eb56c6a7b50446a
Enquêtes de Choc,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63921a1bf76e7d0007c998a6/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e06d816-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7931c2bb-1392-4543-8cc4-684661cfd449,,,,,,Undefined,426x240,iptv-org-all.txt,212,200,成功,h264,426x240,30.0,有音频,3.975,11,143,3.6406695790000563,0,6,cdc36763d91a303c
Deejay TV (1080p),https://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S85984808/sMO0tz9Sr2Rk/playlist.m3u8,DeejayTV.it@SD,,,,https://i.imgur.com/YV27Chs.png,General,1920x1080,iptv-org-all.txt,2166,200,成功,h264,1920x1080,25.0,有音频,10.141,11,198,12.194202879800013,3,3,
Edgy TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/49f275ac-7129-4492-93c0-854b3c3138f0/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,2540,200,成功,h264,1920x1080,25.0,有音频,8.205,11,159,5.935111541666667,0,2,e18c9f938fc33c30
ConecTV Brasil (720p),https://stream01.msolutionbrasil.com.br/hls/conectv/live.m3u8,ConecTVBrasil.br@SD,,,,https://i.imgur.com/XN6jjMR.png,General,1280x720,iptv-org-all.txt,1527,200,成功,h264,1280x720,30.0,有音频,2.833,11,58,2.691898633999964,0,3,84b2594b37cd768c
CSI,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e9224f41d5e100076db2b6/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c79df70-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=dec120d8-b140-4915-a068-07986f2860d1,CSI.us@SD,,,,https://i.imgur.com/xLLNEfA.png,Series,426x240,iptv-org-all.txt,994,200,成功,h264,426x240,30.0,有音频,2.948,11,96,1.8036982476667163,0,3,cdc36763d91a303c
Dost TV (576p),https://dost.stream.emsal.im/tv/live.m3u8,DostTV.tr@SD,,,,https://dosttv.com/wp-content/uploads/2022/02/dost_logo.png,Religious,720x576,iptv-org-all.txt,728,200,成功,h264,720x576,25.0,有音频,3.233,11,72,3.6586324403333115,0,3,bd6ec63b48d04ac6
Comedy Central South Park,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60c716084d842c00085f6e64/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc837e53-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=bdeb530c-5d61-495f-a08c-0a46e8a56f33,,,,,,Undefined,640x360,iptv-org-all.txt,81,200,成功,h264,640x360,30.0,有音频,2.337,11,112,2.507339475666678,0,3,c92d36c1360f337c
Crave 1,https://fl1.moveonjoy.com/CRAVE_1/index.m3u8,Crave1.ca@SD,,,,https://i.imgur.com/ZkRQ0r1.png,Movies,1280x720,iptv-org-all.txt,1323,200,成功,h264,1280x720,30.0,有音频,1.325,11,84,2.011868840666731,0,3,974a28f568986f66
Classic TV Drama,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f15e3cccf49290007053c67/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27e006-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=bd2170f5-59fe-491d-9d0a-b13b10a8f54e,ClassicTVDrama.us@SD,,,,https://i.imgur.com/XHQxv0x.png,Classic,426x240,iptv-org-all.txt,994,200,成功,h264,426x240,30.0,有音频,2.407,11,118,2.55582464433337,0,3,9939699986ce6666
Colome TV [Not 24/7],https://ss2.tvrdomi.com:1936/colometv/colometv/playlist.m3u8,ColomeTV.do@HD,,,,https://colometv.com/assets/images/logo.png,General,1092x614,iptv-org-all.txt,64,200,成功,h264,1092x614,30.0,有音频,2.012,11,63,2.254642755666699,0,3,c06b3d95ca6bc398
Cuatro (1080p),http://176.65.146.237:8401/play/a09s/index.m3u8,Cuatro.es@SD,,,,https://i.imgur.com/NYLnABb.png,General,1920x1080,iptv-org-all.txt,294,200,成功,h264,1920x1080,50.0,有音频,2.466,11,198,4.4599172499999895,0,1,c98ee4f132b0f0e3
Chaco TV (720p) [Not 24/7],https://wowzasrv.chaco.gov.ar/Streamtv/chacotv/playlist.m3u8,ChacoTV.ar@SD,,,,https://i.imgur.com/b6RerDw.png,Undefined,1280x720,iptv-org-all.txt,1187,200,成功,h264,1280x720,50.0,有音频,5.951,11,198,9.430606066000015,0,1,c1782f0e0d2e3e9e
CVR English (720p),https://cdn-2.pishow.tv/live/425/master.m3u8,CVREnglish.in@SD,,,,https://i.imgur.com/k0WTQKi.png,News,424x240,iptv-org-all.txt,1480,200,成功,h264,424x240,25.0,有音频,10.779,11,198,11.249477082000018,0,1,985be904e664af65
DanceTV Techno Warehouse (1080p),https://m2b2.worldcast.tv:7443/dancetelevisionthree/dancetelevisionthree.m3u8,DanceTVTechnoWarehouse.ee@SD,,,,https://www.lyngsat.com/logo/tv/dd/dance-tv-nl.png,Music,1280x720,iptv-org-all.txt,742,200,成功,h264,1280x720,30.0,有音频,3.177,10,186,3.3922226686666854,0,3,
DD Rajasthan (720p),https://cdn-1.pishow.tv/live/34/master.m3u8,DDRajasthan.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_RAJASTHAN/images/LOGO_HD/image.png,General,424x240,iptv-org-all.txt,224,200,成功,h264,424x240,25.0,有音频,11.119,11,179,11.302876153,0,2,9f2e299e0669d1d1
Cibaeña TV (720p),https://streamunoapp.com:3958/live/cibaenatvlive.m3u8,CibaenaTV.do@SD,,,,https://i.imgur.com/iHjdckl.png,Entertainment,640x360,iptv-org-all.txt,1246,200,成功,h264,640x360,29.97002997002997,有音频,2.615,11,172,2.8428042616666858,0,3,adadadadada14052
Die Neue Zeit (576p),https://bild-und-ton.stream/die-neue-zeit-tv-live/smil:dnz-de.smil/playlist.m3u8,DieNeueZeitTV.ch@SD,,,,https://i.imgur.com/K3lvrog.png,Religious,1024x576,iptv-org-all.txt,1047,200,成功,h264,1024x576,25.0,有音频,7.06,11,141,7.482768995666656,0,2,89e46b2766666666
Comedy Central HD (1080p),https://viamotionhsi.netplus.ch/live/eds/comedycentral/browser-HLS8/comedycentral.m3u8,ComedyCentral.de@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Comedy_Central_2018.svg/512px-Comedy_Central_2018.svg.png,Comedy,1280x720,iptv-org-all.txt,318,200,成功,h264,1280x720,50.0,有音频,12.937,11,198,12.204675809666677,0,1,957a6aac2c72c9b1
Creta (540p) [Not 24/7],http://live.streams.ovh:1935/tvcreta/tvcreta/playlist.m3u8,TVCreta.gr@SD,,,,https://i.imgur.com/CpIeJyt.png,Undefined,960x540,iptv-org-all.txt,577,200,成功,h264,960x540,25.0,有音频,2.035,11,100,4.323574345999987,0,3,0000000000000000
ducktv (720p),https://jmp2.uk/stvp-ESBC4700001GR,ducktv.sk@SD,,,,https://i.imgur.com/gRFQ35W.png,Kids,384x216,iptv-org-all.txt,2279,200,成功,h264,384x216,25.0,有音频,4.383,11,184,4.383432636333339,0,2,bc89e3d3992c3691
Colors HD (1080p),http://103.167.255.18:8085/play/a0kf/index.m3u8,Colors.in@HD,,,,https://i.imgur.com/M8uCJ0D.png,Entertainment,1920x1080,iptv-org-all.txt,583,200,成功,h264,1920x1080,50.0,有音频,4.161,10,168,9.639725614333335,0,3,
Conexão TV (720p),https://5a57bda70564a.streamlock.net/conexaotv/conexaotv.sdp/playlist.m3u8,ConexaoTV.br@SD,,,,https://i.imgur.com/CJ9SPsZ.png,General,1280x720,iptv-org-all.txt,1550,200,成功,h264,1280x720,29.97002997002997,有音频,1.936,11,79,2.112313957333337,0,3,df93d44aa98c32a5
Crave 3,https://fl1.moveonjoy.com/CRAVE_3/index.m3u8,Crave3.ca@SD,,,,https://i.imgur.com/kOi0Adn.png,Movies,1280x720,iptv-org-all.txt,840,200,成功,h264,1280x720,30.0,有音频,1.439,11,74,1.6353908786666693,0,3,fba4047b247b255a
El Pituco TV (720p),https://imagenuniversaltv.net:3439/live/elpitucolive.m3u8,ElPitucoTV.do@HD,,,,https://elpituco.com/wp-content/uploads/2021/04/ElPituco.png,General,1280x720,iptv-org-all.txt,728,200,成功,h264,1280x720,29.97002997002997,有音频,0.991,11,74,1.1269447916666688,0,3,c3c23c3c3c3f2713
Ekushey TV (480p),https://ekusheyserver.com/etvlivesn.m3u8,EkusheyTV.bd@SD,,,,https://i.imgur.com/lRpkGHj.png,News,1920x1080,iptv-org-all.txt,2050,200,成功,h264,1920x1080,25.0,有音频,8.243,9,163,9.133198890333327,1,12,
Crímenes Imperfectos,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e94cd036cc69d0007e8a1ba/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c282e26-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5d8759e1-73d6-4b32-b216-07bf992c281a,CrimenesImperfectos.us@SD,,,,https://i.imgur.com/kzUrWR5.png,Undefined,426x240,iptv-org-all.txt,74,200,成功,h264,426x240,30.0,有音频,2.46,11,148,3.106824174333345,0,3,c4613e333b7133d2
Couleur 3 (720p),https://rtsc3video.akamaized.net/hls/live/2042837/c3video/3/playlist.m3u8,Couleur3.ch@SD,,,,https://i.imgur.com/VOIwYYd.png,Music,,iptv-org-all.txt,1150,200,成功,h264,,,有音频,7.954,11,30,4.535785637333315,0,9,af50a7a803a7ee4c
Ecclesia TV (1080p),https://liveopen.siliconweb.com/openTvLive/openEcclessia/playlist.m3u8,EcclesiaTV.gr@SD,,,,https://i.imgur.com/QQSSMZx.png,Undefined,1920x1080,iptv-org-all.txt,970,200,成功,h264,1920x1080,30.0,有音频,4.283,11,131,4.718868934,0,3,f2836d835e7811da
Cheers,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/611e7f224676bf00076a4d8d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc835743-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fdd20197-2ce0-4cb8-b35e-ee6f316a3ff8,,,,,,Undefined,426x240,iptv-org-all.txt,992,200,成功,h264,426x240,30.0,有音频,2.58,11,168,2.291498864000024,0,2,90e09d6e6d6c2d95
Cumbia Mix (720p),https://cloud.tvomix.com/CUMBIAMIX/index.m3u8,CumbiaMix.ar@HD,,,,https://qtrypzzcjebvfcihiynt.supabase.co/storage/v1/object/public/base44-prod/public/6901dfd41a05195b77301d7b/b306e57e4_Logo-TV-C.png,Music,1280x720,iptv-org-all.txt,1183,200,成功,h264,1280x720,25.0,有音频,2.41,11,166,2.2621372729999885,0,2,8bff32392031e475
EL TV (260p) [Not 24/7],http://85.132.53.162:1935/live/eltv/playlist.m3u8,ELTV.az@SD,,,,https://i.imgur.com/tTlokZ2.png,General,640x360,iptv-org-all.txt,713,200,成功,h264,640x360,25.0,有音频,7.05,11,195,11.183078237500013,3,18,
Colour Blind,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/7e58f6fd-62bc-49bc-9ec6-2766ed521743/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,769,200,成功,h264,1920x1080,25.0,有音频,6.778,11,184,9.11183214066667,0,2,e1e12c1e1e034f5f
EarthDay 365,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/650b69cfd1f20c0008586bac/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28a351-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=99d5f340-8533-449d-baf7-62a01ce5a66d,,,,,,Undefined,426x240,iptv-org-all.txt,79,200,成功,h264,426x240,30.0,有音频,2.688,11,126,2.0722178353333525,0,4,cfd751824cb31873
Confess by Nosey,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/638e0f4832494900074481e7/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c79b864-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e6f8b32d-be20-4c07-bbb3-1bcf10d89a57,,,,,,Undefined,426x240,iptv-org-all.txt,850,200,成功,h264,426x240,30.0,有音频,2.649,11,127,2.104722666999995,0,4,0000000000000000
Enlace (720p),https://livecdn.enlace.plus/enlace/smil:enlace-hd.smil/playlist.m3u8,Enlace.cr@SD,,,,https://i.imgur.com/YwUVTmS.png,Religious,640x360,iptv-org-all.txt,747,200,成功,h264,640x360,30.0,有音频,2.332,11,106,2.887632727000058,0,3,d8f3604cff10f12c
Dunya TV,https://raw.githubusercontent.com/UzunMuhalefet/streams/refs/heads/main/myvideo-az/dunya-tv.m3u8,DunyaTV.az@SD,,,,https://i.postimg.cc/25h8qVxd/dunyatv.png,General,720x576,iptv-org-all.txt,111,200,成功,h264,720x576,50.0,有音频,2.702,11,139,4.491103055333345,0,3,e3fc03ba54233e45
CSI: NY en español,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/632b606e12a67b0007c9e371/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c285536-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fe6859ac-2fe0-4cfe-aa7f-b5f343d25841,,,,,,Undefined,426x240,iptv-org-all.txt,993,200,成功,h264,426x240,30.0,有音频,2.485,11,148,2.1993277846666692,0,4,98dae08da3331f3c
EchtJetzt TV (720p),https://bibeltv03.iptv-playoutcenter.de/bibeltv03/bibeltv03.stream_all/playlist.m3u8,EchtJetztTV.de@SD,,,,https://i.ibb.co/ccNRGVj/download-10.png,Religious,1280x720,iptv-org-all.txt,1538,200,成功,h264,1280x720,25.0,有音频,6.29,11,198,7.521863079666711,0,1,dac6a11f82530ff4
Cinevault 80s (540p) [Geo-blocked],https://gsn-cinevault-80s-2-us.roku.wurl.tv/playlist.m3u8,Cinevault80s.us@SD,,,,https://i.imgur.com/xaCyyDd.png,Movies,960x540,iptv-org-all.txt,1347,200,成功,h264,960x540,29.97002997002997,有音频,3.361,11,74,1.9734009576666267,0,3,c7db186534662bb4
Colors Cineplex Bollywood (576p),http://103.182.170.32:8888/play/a01o,ColorsCineplexBollywood.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_COLORS_CINEPLEX_BOLLYWOOD/images/LOGO_HD/image.png,Movies,720x576,iptv-org-all.txt,2048,200,成功,h264,720x576,25.0,有音频,8.742,11,198,10.736997966666687,0,1,9d646a3a67c40e9b
